   237    91
   243    91
   267   159
   273   156
   391    83
   399    93
   405    97
   409    98
   425   112
   442   255
   450   255
   484   100
   515    87
   528   101
   539   116
   568   255
   579   255
   606   121
   628   115
   642   139
   655   173
   677   255
   686   255
   698   189
   709   155
   722   134
   733   146
   748   190
   771   255
   777   255
   782   255
   793   204
   804   174
   817   180
   834   213
