   179    88
   188    88
   204    87
   236    84
   242    87
   250    94
   256    97
   260    99
   283   151
   313    94
   318    94
   326    98
   356   176
   379   112
   407   213
   433   128
   456   252
   485   134
   504   246
   541   246
   563   176
   579   255
   583   255
   620   251
   649   255
   659   250
   684   255
   689   255
   693   255
   719   255
   727   255
   739   252
   744   255
   785   255
   790   254
   803   255
