   188    85
   194    89
   200    94
   207    94
   227    83
   235    82
   239    81
   254    88
   261    91
   286   141
   293   142
   329    95
   334    97
   354   165
   358   164
   412   204
   442   124
   461   252
   504   231
   528   138
   549   236
   582   255
   620   245
   655   235
   661   247
   687   255
   693   255
   720   255
   725   255
   754   255
   760   255
   764   255
   776   253
   782   255
   790   255
   804   255
   811   253
   842   254
