   274   111
   307   139
   336   122
   450   176
   470   214
   491   185
   542    85
   576   202
   589   242
   607   213
   639   109
   644   106
   658   117
   693   249
   707   239
   738   135
   752   135
   785   255
   798   255
   807   239
   820   190
   833   172
