   237    95
   243    95
   261    87
   269    85
   298   135
   344   132
   434   179
   466   216
   498   196
   525    94
   566   204
   588   239
   612   210
   633   139
   653   134
   674   217
   679   218
   692   255
   703   220
   712   232
   722   214
   741   159
   768   236
   783   255
   787   255
   800   233
   806   239
   828   195
