   175    89
   183    88
   199    85
   204    83
   227    82
   238    89
   258   100
   283   149
   318    95
   325    99
   331   102
   357   181
   402   219
   428   126
   436   132
   455   255
   504   249
   540   253
   577   255
   585   255
   621   255
   627   250
   647   255
   651   255
   660   252
   684   255
   689   255
   695   255
   704   216
   717   255
   726   255
   785   255
   790   253
   803   255
   812   255
