   252    98
   266    98
   271    93
   302   137
   340   129
   420    86
   441   173
   445   173
   471   217
   493   187
   497   186
   531    88
   540    91
   545    93
   571   207
   588   238
   604   194
   612   209
   636   124
   655   127
   693   255
   704   231
   712   230
   744   142
   750   143
   771   225
   782   255
   795   254
   806   240
   831   178
