   167    85
   180    85
   271    81
   302   100
   323   187
   358    87
   396   255
   401   255
   441   109
   447   111
   453   111
   480   255
   484   255
   509   121
   534   255
   538   255
   566   140
   571   137
   579   138
   599   255
   607   255
   641   255
   650   255
   679   175
   703   255
   712   255
   742   255
   751   255
   775   212
   794   255
   811   254
   825   255
   844   255
