   196    84
   207    94
   215    94
   221    89
   255    85
   264    88
   269    92
   290   142
   353   160
   358   154
   379    91
   394   102
   417   195
   438   122
   463   240
   485   126
   503   218
   531   129
   550   225
   583   255
   620   231
   664   238
   690   255
   722   253
   731   222
   744   204
   758   255
   763   255
   782   255
   790   255
   804   255
   813   255
   824   244
   839   255
